"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"KCPSUGIND","KCP Sugar and Industries Corporation Limited","EQ"," Dividend - Rs 0.10  Per Share","1","15-Sep-2020","-","17-Sep-2020","25-Sep-2020"
"SUPERSPIN","Super Spinning Mills Limited","EQ"," Annual General Meeting","1","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"SKMEGGPROD","SKM Egg Products Export (India) Limited","EQ"," Dividend - Rs 0.50 Per Share","5","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"MALUPAPER","Malu Paper Mills Limited","EQ"," Annual General Meeting","10","15-Sep-2020","-","17-Sep-2020","24-Sep-2020"
"GKWLIMITED","GKW Limited","EQ"," Annual General Meeting","10","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"KARURVYSYA","Karur Vysya Bank Limited","EQ"," Annual General Meeting","2","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"AVTNPL","AVT Natural Products Limited","EQ"," Annual General Meeting/Dividend - Rs 0.35 Per Share","1","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"ACE","Action Construction Equipment Limited","EQ"," Annual General Meeting","2","15-Sep-2020","-","17-Sep-2020","24-Sep-2020"
"GOACARBON","Goa Carbon Limited","EQ"," Annual General Meeting","10","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"ARTEMISMED","Artemis Medicare Services Limited","EQ"," Annual General Meeting","1","15-Sep-2020","-","17-Sep-2020","23-Sep-2020"
"TEAMGTY","Team India Guaranty Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"LYKALABS","Lyka Labs Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"OSWALGREEN","Oswal Greentech Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"HBLENGINE","HBL Engineering Limited","EQ"," Annual General Meeting/Dividend - Rs 0.10 Per Share","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"MAZDA","Mazda Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","2","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"MGL","Mahanagar Gas Limited","EQ"," Annual General Meeting/Dividend - Rs 10.50 Per Share And Special Dividend - Rs 15 Per Share","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"VIPULLTD","Vipul Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"SAKAR","Sakar Healthcare Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"HLVLTD","HLV LIMITED","EQ"," Annual General Meeting","2","16-Sep-2020","-","18-Sep-2020","21-Sep-2020"
"CAPACITE","Capacit'e Infraprojects Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"BKMINDST","Bkm Industries Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"LUXIND","Lux Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","2","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"MANAKALUCO","Manaksia Aluminium Company Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"MANAKCOAT","Manaksia Coated Metals & Industries Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"TCNSBRANDS","TCNS Clothing Co. Limited","EQ"," Annual General Meeting","2","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"DVL","Dhunseri Ventures Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"MSTCLTD","Mstc Limited","EQ"," Annual General Meeting/Dividend - Rs 3.30 Per Share","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"ALBERTDAVD","Albert David Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"PALASHSECU","Palash Securities Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"20MICRONS","20 Microns Limited","EQ"," Annual General Meeting","5","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"DIGJAMLTD","Digjam Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","26-Sep-2020"
"INDOSTAR","IndoStar Capital Finance Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"VSTTILLERS","V.S.T Tillers Tractors Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"PENIND","Pennar Industries Limited","EQ"," Annual General Meeting","5","16-Sep-2020","-","18-Sep-2020","19-Sep-2020"
"HARRMALAYA","Harrisons  Malayalam Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"VTL","Vardhman Textiles Limited","EQ"," Annual General Meeting","2","16-Sep-2020","-","18-Sep-2020","28-Sep-2020"
"INDIAGLYCO","India Glycols Limited","EQ"," Annual General Meeting","5","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"RELAXO","Relaxo Footwears Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","23-Sep-2020"
"DBCORP","D.B.Corp Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"GPIL","Godawari Power And Ispat limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"OMAXAUTO","Omax Autos Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"DEEPAKFERT","Deepak Fertilizers and Petrochemicals Corporation Limited","EQ"," Annual General Meeting/Dividend - Rs  3 Per Share","10","16-Sep-2020","-","18-Sep-2020","21-Sep-2020"
"DEEPAKFERT","Deepak Fertilizers and Petrochemicals Corporation Limited","EQ"," Rights 3:20 @ Premium Rs 123/-","10","16-Sep-2020","17-Sep-2020","-","-"
"KREBSBIO","Krebs Biochemicals and Industries Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","26-Sep-2020"
"KPRMILL","K.P.R. Mill Limited","EQ"," Annual General Meeting/Dividend - Rs 0.75 Per Share","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"VHL","Vardhman Holdings Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","28-Sep-2020"
"ELECON","Elecon Engineering Company Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"ASAHIINDIA","Asahi India Glass Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"SGFL","Shree Ganesh Forgings Limited","EQ"," Extra Ordinary General Meeting","10","16-Sep-2020","-","18-Sep-2020","22-Sep-2020"
"PUNJABCHEM","Punjab Chemicals & Crop Protection Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"NTPC","NTPC Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"BHARATRAS","Bharat Rasayan Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","5","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"INDIANCARD","Indian Card Clothing Company Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"MIRCELECTR","MIRC Electronics Limited","EQ"," Annual General Meeting","1","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"PRECOT","Precot Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"RAMANEWS","Shree Rama Newsprint Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","25-Sep-2020"
"ECLERX","eClerx Services Limited","EQ"," Dividend - Re 1 Per Share","10","16-Sep-2020","-","18-Sep-2020","29-Sep-2020"
"RSWM","RSWM Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"MANINFRA","Man Infraconstruction Limited","EQ"," Annual General Meeting","2","16-Sep-2020","-","18-Sep-2020","24-Sep-2020"
"ICRA","ICRA Limited","EQ"," Annual General Meeting/Dividend - Rs 27 Per Share","10","16-Sep-2020","-","18-Sep-2020","22-Sep-2020"
"SEPC","SEPC Limited","EQ"," Annual General Meeting","10","16-Sep-2020","-","18-Sep-2020","23-Sep-2020"
"LINC","Linc Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"JWL","Jupiter Wagons Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","24-Sep-2020"
"DCMNVL","DCM Nouvelle Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"HGM","HandsOn Global Management (HGM) Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","22-Sep-2020"
"TIPSMUSIC","Tips Music Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"CPCAP","CP Capital Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"SEMAC","Semac Construction Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"DHARAN","DHARAN INFRA-EPC LIMITED","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"ALLDIGI","Alldigi Tech Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"LASA","Lasa Supergenerics Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SIGIND","Signet Industries Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"ZOTA","Zota Health Care LImited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"HISARMETAL","Hisar Metal Industries Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","10","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"NILAINFRA","Nila Infrastructures Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SALASAR","Salasar Techno Engineering Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"CENTRUM","Centrum Capital Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"ANUP","The Anup Engineering Limited","EQ"," Annual General Meeting/Dividend - Rs 7 Per Share","10","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"KELLTONTEC","Kellton Tech Solutions Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"AURUM","Aurum PropTech Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","24-Sep-2020"
"PITTIENG","Pitti Engineering Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"MBAPL","Madhya Bharat Agro Products Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","10","17-Sep-2020","18-Sep-2020","-","-"
"NACLIND","NACL Industries Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","28-Sep-2020"
"APOLLO","Apollo Micro Systems Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"HITECH","Hi-Tech Pipes Limited","EQ"," Dividend - Rs 0.25 Per Share","1","17-Sep-2020","19-Sep-2020","-","-"
"HITECHCORP","Hitech Corporation Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","26-Sep-2020"
"TIRUPATIFL","Tirupati Forge Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"NILASPACES","Nila Spaces Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"NEOGEN","Neogen Chemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","17-Sep-2020","-","19-Sep-2020","28-Sep-2020"
"NBIFIN","N. B. I. Industrial Finance Company Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"LINCOLN","Lincoln Pharmaceuticals Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","30-Sep-2020"
"NIRAJISPAT","Niraj Ispat Industries Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","30-Sep-2020"
"759GS2029","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","18-Sep-2020","-","-"
"788GS2030","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","18-Sep-2020","-","-"
"813GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","19-Sep-2020","-","-"
"828GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","19-Sep-2020","-","-"
"833GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","17-Sep-2020","19-Sep-2020","-","-"
"JITFINFRA","JITF Infralogistics Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"IFGLEXPOR","IFGL Refractories Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","26-Sep-2020"
"GDL","Gateway Distriparks Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"SUBEX","Subex Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"COUNCODOS","Country Condo's Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","20-Sep-2020","28-Sep-2020"
"MORARJEE","Morarjee Textiles Limited","EQ"," Annual General Meeting","7","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"GSCLCEMENT","Gujarat Sidhee Cement Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"ANDHRACEMT","Andhra Cements Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","29-Sep-2020"
"TDPOWERSYS","TD Power Systems Limited","EQ"," Annual General Meeting/Dividend - Rs 0.75 Per Sh","2","17-Sep-2020","18-Sep-2020","-","-"
"VESUVIUS","Vesuvius India Limited","EQ"," Dividend - Rs 7 Per Share","1","17-Sep-2020","18-Sep-2020","-","-"
"SUPRAJIT","Suprajit Engineering Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","20-Sep-2020","26-Sep-2020"
"DCM","DCM  Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"WELINV","Welspun Investments and Commercials Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","21-Sep-2020"
"BLISSGVS","Bliss GVS Pharma Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"BLUECOAST","Blue Coast Hotels Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"VICEROY","Viceroy Hotels Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","20-Sep-2020","28-Sep-2020"
"GLENMARK","Glenmark Pharmaceuticals Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"CANTABIL","Cantabil Retail India Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"DHUNINV","Dhunseri Investments Limited","EQ"," Annual General Meeting/Dividend - Rs  1.50 Per Share","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SUMMITSEC","Summit Securities Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"KANANIIND","Kanani Industries Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"VADILALIND","Vadilal Industries Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","30-Sep-2020"
"PIIND","PI Industries Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SYMPHONY","Symphony Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","22-Sep-2020"
"IOLCP","IOL Chemicals and Pharmaceuticals Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"KIRIINDUS","Kiri Industries Limited","EQ"," Dividend - Rs 0.50 Per Share","10","17-Sep-2020","18-Sep-2020","-","-"
"NAHARPOLY","Nahar Poly Films Limited","EQ"," Dividend - Re 1 Per Share","5","17-Sep-2020","-","19-Sep-2020","21-Sep-2020"
"FILATEX","Filatex India Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","20-Sep-2020","30-Sep-2020"
"AROGRANITE","Aro Granite Industries Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","25-Sep-2020"
"FINCABLES","Finolex Cables Limited","EQ"," Annual General Meeting/Dividend - Rs 5.50 Per Share","2","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"BERGEPAINT","Berger Paints (I) Limited","EQ"," Annual General Meeting/Dividend - Rs 0.30 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"ALPHAGEO","Alphageo (India) Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","27-Sep-2020"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"ARSHIYA","Arshiya Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"GENUSPOWER","Genus Power Infrastructures Limited","EQ"," Annual General Meeting/Dividend - Rs  0.10 Per Share","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"BALMLAWRIE","Balmer Lawrie & Company Limited","EQ"," Annual General Meeting/Dividend - Rs 7.50 Per Share","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"BEPL","Bhansali Engineering Polymers Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"HEXATRADEX","Hexa Tradex Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"KIRLOSBROS","Kirloskar Brothers Limited","EQ"," Dividend - Rs 0.50 Per Sh","2","17-Sep-2020","18-Sep-2020","-","-"
"MURUDCERA","Murudeshwar Ceramics Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"NHPC","NHPC Limited","EQ"," Dividend - Rs 0.32 Per Share","10","17-Sep-2020","18-Sep-2020","-","-"
"NHPC","NHPC Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","29-Sep-2020"
"PBAINFRA","PBA Infrastructure Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"ZODJRDMKJ","Zodiac JRD- MKJ Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"TRIGYN","Trigyn Technologies Limited","EQ"," Annual General Meeting/Dividend - Rs 0.25 Per Share","10","17-Sep-2020","-","19-Sep-2020","28-Sep-2020"
"MUKTAARTS","Mukta Arts Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"MAFATLAFIN","Mafatlal Finance Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","25-Sep-2020"
"JPPOWER","Jaiprakash Power Ventures Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"PHOENIXLTD","The Phoenix Mills Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SHIVAMAUTO","Shivam Autotech Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","21-Sep-2020","30-Sep-2020"
"SHREERAMA","Shree Rama Multi-Tech Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"THEMISMED","Themis Medicare Limited","EQ"," Annual General Meeting/Dividend - Rs 1.75 Per Share","1","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"RECLTD","REC Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"PPAP","PPAP Automotive Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","24-Sep-2020"
"NAGREEKCAP","Nagreeka Capital & Infrastructure Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","21-Sep-2020","28-Sep-2020"
"NAHARCAP","Nahar Capital and Financial Services Limited","EQ"," Dividend - Rs 0.50 Per Share","5","17-Sep-2020","-","19-Sep-2020","21-Sep-2020"
"SANGHVIMOV","Sanghvi Movers Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"SUZLON","Suzlon Energy Limited","EQ"," Annual General Meeting","2","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"TANLA","Tanla Platforms Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"TANLA","Tanla Platforms Limited","EQ"," Interim Dividend - Re 1 Per Share","1","17-Sep-2020","18-Sep-2020","-","-"
"VINATIORGA","Vinati Organics Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","17-Sep-2020","-","19-Sep-2020","26-Sep-2020"
"ALKALI","Alkali Metals Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","21-Sep-2020","26-Sep-2020"
"BLBLIMITED","BLB Limited","EQ"," Annual General Meeting","1","17-Sep-2020","-","21-Sep-2020","21-Sep-2020"
"APOLLOHOSP","Apollo Hospitals Enterprise Limited","EQ"," Annual General Meeting/Dividend - Rs 2.75 Per Share","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"ARVIND","Arvind Limited","EQ"," Annual General Meeting","10","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"GOKEX","Gokaldas Exports Limited","EQ"," Annual General Meeting","5","17-Sep-2020","-","19-Sep-2020","25-Sep-2020"
"GOLDIAM","Goldiam International Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","2","17-Sep-2020","-","21-Sep-2020","25-Sep-2020"
